GEOID,county,week,cases,pop,county1,week1
19101,51,19,8,15659,51,19
19101,51,20,3,15659,51,20
19101,51,21,4,15659,51,21
19101,51,22,8,15659,51,22
19101,51,23,4,15659,51,23
19101,51,24,2,15659,51,24
19101,51,25,4,15659,51,25
19101,51,26,6,15659,51,26
19101,51,27,4,15659,51,27
19101,51,28,9,15659,51,28
19101,51,29,10,15659,51,29
19101,51,30,14,15659,51,30
19101,51,31,9,15659,51,31
19101,51,32,3,15659,51,32
19101,51,33,6,15659,51,33
19101,51,34,8,15659,51,34
19101,51,35,5,15659,51,35
19101,51,36,20,15659,51,36
19101,51,37,17,15659,51,37
19101,51,38,32,15659,51,38
19101,51,39,44,15659,51,39
19101,51,40,65,15659,51,40
19101,51,41,110,15659,51,41
19101,51,42,124,15659,51,42
19101,51,43,107,15659,51,43
19101,51,44,90,15659,51,44
19101,51,45,75,15659,51,45
19101,51,46,44,15659,51,46
19101,51,47,83,15659,51,47
19101,51,48,64,15659,51,48
19101,51,49,94,15659,51,49
19101,51,50,72,15659,51,50
19101,51,51,30,15659,51,51
19101,51,52,18,15659,51,52
19101,51,53,12,15659,51,53
19101,51,54,14,15659,51,54
19101,51,55,9,15659,51,55
19101,51,56,3,15659,51,56
19101,51,57,14,15659,51,57
19101,51,58,3,15659,51,58
19101,51,59,7,15659,51,59
19101,51,60,5,15659,51,60
19101,51,61,2,15659,51,61
19101,51,62,5,15659,51,62
19101,51,63,NA,15659,51,63
19101,51,64,8,15659,51,64
19101,51,65,6,15659,51,65
19101,51,66,3,15659,51,66
19101,51,67,3,15659,51,67
19101,51,68,6,15659,51,68
19101,51,69,3,15659,51,69
19101,51,70,NA,15659,51,70
19101,51,71,2,15659,51,71
19101,51,72,1,15659,51,72
19101,51,73,1,15659,51,73
19101,51,74,2,15659,51,74
19101,51,75,1,15659,51,75
19101,51,76,5,15659,51,76
19101,51,77,1,15659,51,77
19101,51,78,10,15659,51,78
19101,51,79,27,15659,51,79
19101,51,80,35,15659,51,80
19101,51,81,47,15659,51,81
19101,51,82,54,15659,51,82
19101,51,83,48,15659,51,83
19101,51,84,48,15659,51,84
19101,51,85,77,15659,51,85
19101,51,86,91,15659,51,86
19101,51,87,85,15659,51,87
19101,51,88,62,15659,51,88
19101,51,89,44,15659,51,89
19101,51,90,37,15659,51,90
19101,51,91,37,15659,51,91
19101,51,92,38,15659,51,92
19101,51,93,26,15659,51,93
19101,51,94,44,15659,51,94
19101,51,95,79,15659,51,95
19101,51,96,55,15659,51,96
19101,51,97,86,15659,51,97
19101,51,98,58,15659,51,98
19101,51,99,59,15659,51,99
19101,51,100,57,15659,51,100
19101,51,101,73,15659,51,101
19101,51,102,125,15659,51,102
19101,51,103,169,15659,51,103
19101,51,104,160,15659,51,104
19101,51,105,145,15659,51,105
19101,51,106,119,15659,51,106
19101,51,107,0,15659,51,107
19101,51,108,99,15659,51,108
19101,51,109,16,15659,51,109
19101,51,110,10,15659,51,110
19101,51,111,0,15659,51,111
19101,51,112,1,15659,51,112
19101,51,113,1,15659,51,113
19101,51,114,3,15659,51,114
19101,51,115,5,15659,51,115
19101,51,116,25,15659,51,116
19101,51,117,10,15659,51,117
19101,51,118,3,15659,51,118
19101,51,119,0,15659,51,119
19101,51,120,9,15659,51,120
19101,51,121,17,15659,51,121
19101,51,122,19,15659,51,122
19101,51,123,12,15659,51,123
19101,51,124,23,15659,51,124
19101,51,125,22,15659,51,125
19101,51,126,36,15659,51,126
19103,52,1,0,152984,52,1
19103,52,2,0,152984,52,2
19103,52,3,0,152984,52,3
19103,52,4,0,152984,52,4
19103,52,5,0,152984,52,5
19103,52,6,14,152984,52,6
19103,52,7,8,152984,52,7
19103,52,8,27,152984,52,8
19103,52,9,31,152984,52,9
19103,52,10,91,152984,52,10
19103,52,11,63,152984,52,11
19103,52,12,157,152984,52,12
19103,52,13,70,152984,52,13
19103,52,14,82,152984,52,14
19103,52,15,19,152984,52,15
19103,52,16,22,152984,52,16
19103,52,17,23,152984,52,17
19103,52,18,11,152984,52,18
19103,52,19,10,152984,52,19
19103,52,20,57,152984,52,20
19103,52,21,199,152984,52,21
19103,52,22,335,152984,52,22
19103,52,23,154,152984,52,23
19103,52,24,185,152984,52,24
19103,52,25,123,152984,52,25
19103,52,26,154,152984,52,26
19103,52,27,177,152984,52,27
19103,52,28,119,152984,52,28
19103,52,29,159,152984,52,29
19103,52,30,805,152984,52,30
19103,52,31,1102,152984,52,31
19103,52,32,497,152984,52,32
19103,52,33,205,152984,52,33
19103,52,34,184,152984,52,34
19103,52,35,122,152984,52,35
19103,52,36,159,152984,52,36
19103,52,37,178,152984,52,37
19103,52,38,159,152984,52,38
19103,52,39,301,152984,52,39
19103,52,40,550,152984,52,40
19103,52,41,1199,152984,52,41
19103,52,42,870,152984,52,42
19103,52,43,614,152984,52,43
19103,52,44,581,152984,52,44
19103,52,45,392,152984,52,45
19103,52,46,268,152984,52,46
19103,52,47,277,152984,52,47
19103,52,48,336,152984,52,48
19103,52,49,396,152984,52,49
19103,52,50,393,152984,52,50
19103,52,51,292,152984,52,51
19103,52,52,226,152984,52,52
19103,52,53,201,152984,52,53
19103,52,54,158,152984,52,54
19103,52,55,132,152984,52,55
19103,52,56,125,152984,52,56
19103,52,57,120,152984,52,57
19103,52,58,77,152984,52,58
19103,52,59,74,152984,52,59
19103,52,60,126,152984,52,60
19103,52,61,166,152984,52,61
19103,52,62,199,152984,52,62
19103,52,63,198,152984,52,63
19103,52,64,214,152984,52,64
19103,52,65,129,152984,52,65
19103,52,66,91,152984,52,66
19103,52,67,66,152984,52,67
19103,52,68,48,152984,52,68
19103,52,69,36,152984,52,69
19103,52,70,17,152984,52,70
19103,52,71,24,152984,52,71
19103,52,72,20,152984,52,72
19103,52,73,9,152984,52,73
19103,52,74,20,152984,52,74
19103,52,75,27,152984,52,75
19103,52,76,15,152984,52,76
19103,52,77,49,152984,52,77
19103,52,78,58,152984,52,78
19103,52,79,109,152984,52,79
19103,52,80,162,152984,52,80
19103,52,81,274,152984,52,81
19103,52,82,205,152984,52,82
19103,52,83,340,152984,52,83
19103,52,84,312,152984,52,84
19103,52,85,399,152984,52,85
19103,52,86,390,152984,52,86
19103,52,87,362,152984,52,87
19103,52,88,265,152984,52,88
19103,52,89,187,152984,52,89
19103,52,90,188,152984,52,90
19103,52,91,180,152984,52,91
19103,52,92,269,152984,52,92
19103,52,93,415,152984,52,93
19103,52,94,433,152984,52,94
19103,52,95,533,152984,52,95
19103,52,96,369,152984,52,96
19103,52,97,476,152984,52,97
19103,52,98,388,152984,52,98
19103,52,99,488,152984,52,99
19103,52,100,744,152984,52,100
19103,52,101,1612,152984,52,101
19103,52,102,2308,152984,52,102
19103,52,103,2364,152984,52,103
19103,52,104,2079,152984,52,104
19103,52,105,1449,152984,52,105
19103,52,106,735,152984,52,106
19103,52,107,0,152984,52,107
19103,52,108,690,152984,52,108
19103,52,109,162,152984,52,109
19103,52,110,94,152984,52,110
19103,52,111,78,152984,52,111
19103,52,112,37,152984,52,112
19103,52,113,43,152984,52,113
19103,52,114,114,152984,52,114
19103,52,115,145,152984,52,115
19103,52,116,174,152984,52,116
19103,52,117,305,152984,52,117
19103,52,118,367,152984,52,118
19103,52,119,502,152984,52,119
19103,52,120,633,152984,52,120
19103,52,121,484,152984,52,121
19103,52,122,424,152984,52,122
19103,52,123,406,152984,52,123
19103,52,124,315,152984,52,124
19103,52,125,268,152984,52,125
19103,52,126,279,152984,52,126
19105,53,1,0,20647,53,1
19105,53,2,0,20647,53,2
19105,53,3,0,20647,53,3
19105,53,4,0,20647,53,4
19105,53,5,0,20647,53,5
19105,53,6,0,20647,53,6
19105,53,7,0,20647,53,7
19105,53,8,0,20647,53,8
19105,53,9,5,20647,53,9
19105,53,10,3,20647,53,10
19105,53,11,4,20647,53,11
19105,53,12,6,20647,53,12
19105,53,13,3,20647,53,13
19105,53,14,9,20647,53,14
19105,53,15,5,20647,53,15
19105,53,16,1,20647,53,16
19105,53,17,0,20647,53,17
19105,53,18,1,20647,53,18
19105,53,19,1,20647,53,19
19105,53,20,4,20647,53,20
19105,53,21,6,20647,53,21
19105,53,22,7,20647,53,22
19105,53,23,11,20647,53,23
19105,53,24,18,20647,53,24
19105,53,25,19,20647,53,25
19105,53,26,12,20647,53,26
19105,53,27,11,20647,53,27
19105,53,28,9,20647,53,28
19105,53,29,6,20647,53,29
19105,53,30,24,20647,53,30
19105,53,31,11,20647,53,31
19105,53,32,24,20647,53,32
19105,53,33,32,20647,53,33
19105,53,34,29,20647,53,34
19105,53,35,37,20647,53,35
19105,53,36,32,20647,53,36
19105,53,37,40,20647,53,37
19105,53,38,51,20647,53,38
19105,53,39,58,20647,53,39
19105,53,40,326,20647,53,40
19105,53,41,866,20647,53,41
19105,53,42,394,20647,53,42
19105,53,43,191,20647,53,43
19105,53,44,107,20647,53,44
19105,53,45,66,20647,53,45
19105,53,46,73,20647,53,46
19105,53,47,42,20647,53,47
19105,53,48,37,20647,53,48
19105,53,49,62,20647,53,49
19105,53,50,43,20647,53,50
19105,53,51,40,20647,53,51
19105,53,52,37,20647,53,52
19105,53,53,35,20647,53,53
19105,53,54,21,20647,53,54
19105,53,55,15,20647,53,55
19105,53,56,8,20647,53,56
19105,53,57,5,20647,53,57
19105,53,58,12,20647,53,58
19105,53,59,9,20647,53,59
19105,53,60,17,20647,53,60
19105,53,61,12,20647,53,61
19105,53,62,18,20647,53,62
19105,53,63,13,20647,53,63
19105,53,64,10,20647,53,64
19105,53,65,13,20647,53,65
19105,53,66,18,20647,53,66
19105,53,67,20,20647,53,67
19105,53,68,4,20647,53,68
19105,53,69,9,20647,53,69
19105,53,70,6,20647,53,70
19105,53,71,0,20647,53,71
19105,53,72,1,20647,53,72
19105,53,73,2,20647,53,73
19105,53,74,1,20647,53,74
19105,53,75,NA,20647,53,75
19105,53,76,1,20647,53,76
19105,53,77,2,20647,53,77
19105,53,78,1,20647,53,78
19105,53,79,13,20647,53,79
19105,53,80,31,20647,53,80
19105,53,81,37,20647,53,81
19105,53,82,49,20647,53,82
19105,53,83,41,20647,53,83
19105,53,84,49,20647,53,84
19105,53,85,78,20647,53,85
19105,53,86,100,20647,53,86
19105,53,87,66,20647,53,87
19105,53,88,93,20647,53,88
19105,53,89,81,20647,53,89
19105,53,90,57,20647,53,90
19105,53,91,41,20647,53,91
19105,53,92,47,20647,53,92
19105,53,93,78,20647,53,93
19105,53,94,84,20647,53,94
19105,53,95,98,20647,53,95
19105,53,96,90,20647,53,96
19105,53,97,104,20647,53,97
19105,53,98,63,20647,53,98
19105,53,99,69,20647,53,99
19105,53,100,60,20647,53,100
19105,53,101,108,20647,53,101
19105,53,102,135,20647,53,102
19105,53,103,249,20647,53,103
19105,53,104,195,20647,53,104
19105,53,105,142,20647,53,105
19105,53,106,64,20647,53,106
19105,53,107,0,20647,53,107
19105,53,108,77,20647,53,108
19105,53,109,7,20647,53,109
19105,53,110,13,20647,53,110
19105,53,111,7,20647,53,111
19105,53,112,5,20647,53,112
19105,53,113,4,20647,53,113
19105,53,114,3,20647,53,114
19105,53,115,7,20647,53,115
19105,53,116,3,20647,53,116
19105,53,117,19,20647,53,117
19105,53,118,14,20647,53,118
19105,53,119,17,20647,53,119
19105,53,120,28,20647,53,120
19105,53,121,44,20647,53,121
19105,53,122,18,20647,53,122
19105,53,123,30,20647,53,123
19105,53,124,32,20647,53,124
19105,53,125,26,20647,53,125
19105,53,126,20,20647,53,126
19107,54,1,0,9995,54,1
19107,54,2,0,9995,54,2
19107,54,3,0,9995,54,3
19107,54,4,0,9995,54,4
19107,54,5,0,9995,54,5
19107,54,6,0,9995,54,6
19107,54,7,0,9995,54,7
19107,54,8,0,9995,54,8
19107,54,9,1,9995,54,9
19107,54,10,1,9995,54,10
19107,54,11,0,9995,54,11
19107,54,12,0,9995,54,12
19107,54,13,0,9995,54,13
19107,54,14,4,9995,54,14
19107,54,15,3,9995,54,15
19107,54,16,4,9995,54,16
19107,54,17,1,9995,54,17
19107,54,18,0,9995,54,18
19107,54,19,1,9995,54,19
19107,54,20,1,9995,54,20
19107,54,21,2,9995,54,21
19107,54,22,2,9995,54,22
19107,54,23,0,9995,54,23
19107,54,24,3,9995,54,24
19107,54,25,3,9995,54,25
19107,54,26,2,9995,54,26
19107,54,27,3,9995,54,27
19107,54,28,9,9995,54,28
19107,54,29,6,9995,54,29
19107,54,30,9,9995,54,30
19107,54,31,14,9995,54,31
19107,54,32,9,9995,54,32
19107,54,33,5,9995,54,33
19107,54,34,19,9995,54,34
19107,54,35,19,9995,54,35
19107,54,36,5,9995,54,36
19107,54,37,8,9995,54,37
19107,54,38,14,9995,54,38
19107,54,39,26,9995,54,39
19107,54,40,82,9995,54,40
19107,54,41,124,9995,54,41
19107,54,42,92,9995,54,42
19107,54,43,83,9995,54,43
19107,54,44,93,9995,54,44
19107,54,45,51,9995,54,45
19107,54,46,44,9995,54,46
19107,54,47,21,9995,54,47
19107,54,48,24,9995,54,48
19107,54,49,34,9995,54,49
19107,54,50,16,9995,54,50
19107,54,51,19,9995,54,51
19107,54,52,8,9995,54,52
19107,54,53,13,9995,54,53
19107,54,54,18,9995,54,54
19107,54,55,7,9995,54,55
19107,54,56,9,9995,54,56
19107,54,57,11,9995,54,57
19107,54,58,4,9995,54,58
19107,54,59,3,9995,54,59
19107,54,60,2,9995,54,60
19107,54,61,4,9995,54,61
19107,54,62,4,9995,54,62
19107,54,63,6,9995,54,63
19107,54,64,4,9995,54,64
19107,54,65,2,9995,54,65
19107,54,66,1,9995,54,66
19107,54,67,4,9995,54,67
19107,54,68,5,9995,54,68
19107,54,69,1,9995,54,69
19107,54,70,0,9995,54,70
19107,54,71,0,9995,54,71
19107,54,72,2,9995,54,72
19107,54,73,3,9995,54,73
19107,54,74,3,9995,54,74
19107,54,75,17,9995,54,75
19107,54,76,10,9995,54,76
19107,54,77,0,9995,54,77
19107,54,78,6,9995,54,78
19107,54,79,5,9995,54,79
19107,54,80,8,9995,54,80
19107,54,81,20,9995,54,81
19107,54,82,20,9995,54,82
19107,54,83,26,9995,54,83
19107,54,84,27,9995,54,84
19107,54,85,52,9995,54,85
19107,54,86,51,9995,54,86
19107,54,87,72,9995,54,87
19107,54,88,60,9995,54,88
19107,54,89,30,9995,54,89
19107,54,90,21,9995,54,90
19107,54,91,16,9995,54,91
19107,54,92,26,9995,54,92
19107,54,93,35,9995,54,93
19107,54,94,21,9995,54,94
19107,54,95,15,9995,54,95
19107,54,96,22,9995,54,96
19107,54,97,31,9995,54,97
19107,54,98,22,9995,54,98
19107,54,99,29,9995,54,99
19107,54,100,22,9995,54,100
19107,54,101,40,9995,54,101
19107,54,102,62,9995,54,102
19107,54,103,62,9995,54,103
19107,54,104,72,9995,54,104
19107,54,105,71,9995,54,105
19107,54,106,51,9995,54,106
19107,54,107,0,9995,54,107
19107,54,108,37,9995,54,108
19107,54,109,9,9995,54,109
19107,54,110,6,9995,54,110
19107,54,111,2,9995,54,111
19107,54,112,1,9995,54,112
19107,54,113,0,9995,54,113
19107,54,114,7,9995,54,114
19107,54,115,15,9995,54,115
19107,54,116,NA,9995,54,116
19107,54,117,12,9995,54,117
19107,54,118,3,9995,54,118
19107,54,119,2,9995,54,119
19107,54,120,5,9995,54,120
19107,54,121,7,9995,54,121
19107,54,122,4,9995,54,122
19107,54,123,4,9995,54,123
19107,54,124,9,9995,54,124
19107,54,125,4,9995,54,125
19107,54,126,11,9995,54,126
19109,55,1,0,14786,55,1
19109,55,2,0,14786,55,2
19109,55,3,0,14786,55,3
19109,55,4,0,14786,55,4
19109,55,5,0,14786,55,5
19109,55,6,0,14786,55,6
19109,55,7,0,14786,55,7
19109,55,8,1,14786,55,8
19109,55,9,0,14786,55,9
19109,55,10,0,14786,55,10
19109,55,11,0,14786,55,11
19109,55,12,0,14786,55,12
19109,55,13,1,14786,55,13
19109,55,14,0,14786,55,14
19109,55,15,0,14786,55,15
19109,55,16,5,14786,55,16
19109,55,17,2,14786,55,17
19109,55,18,4,14786,55,18
19109,55,19,3,14786,55,19
19109,55,20,4,14786,55,20
19109,55,21,9,14786,55,21
19109,55,22,3,14786,55,22
19109,55,23,7,14786,55,23
19109,55,24,19,14786,55,24
19109,55,25,14,14786,55,25
19109,55,26,3,14786,55,26
19109,55,27,7,14786,55,27
19109,55,28,15,14786,55,28
19109,55,29,9,14786,55,29
19109,55,30,9,14786,55,30
19109,55,31,8,14786,55,31
19109,55,32,24,14786,55,32
19109,55,33,48,14786,55,33
19109,55,34,55,14786,55,34
19109,55,35,42,14786,55,35
19109,55,36,55,14786,55,36
19109,55,37,51,14786,55,37
19109,55,38,49,14786,55,38
19109,55,39,48,14786,55,39
19109,55,40,61,14786,55,40
19109,55,41,139,14786,55,41
19109,55,42,168,14786,55,42
19109,55,43,112,14786,55,43
19109,55,44,191,14786,55,44
19109,55,45,166,14786,55,45
19109,55,46,78,14786,55,46
19109,55,47,57,14786,55,47
19109,55,48,82,14786,55,48
19109,55,49,42,14786,55,49
19109,55,50,99,14786,55,50
19109,55,51,86,14786,55,51
19109,55,52,51,14786,55,52
19109,55,53,63,14786,55,53
19109,55,54,25,14786,55,54
19109,55,55,22,14786,55,55
19109,55,56,29,14786,55,56
19109,55,57,16,14786,55,57
19109,55,58,10,14786,55,58
19109,55,59,29,14786,55,59
19109,55,60,30,14786,55,60
19109,55,61,25,14786,55,61
19109,55,62,28,14786,55,62
19109,55,63,19,14786,55,63
19109,55,64,13,14786,55,64
19109,55,65,8,14786,55,65
19109,55,66,3,14786,55,66
19109,55,67,6,14786,55,67
19109,55,68,2,14786,55,68
19109,55,69,2,14786,55,69
19109,55,70,2,14786,55,70
19109,55,71,2,14786,55,71
19109,55,72,0,14786,55,72
19109,55,73,1,14786,55,73
19109,55,74,2,14786,55,74
19109,55,75,5,14786,55,75
19109,55,76,6,14786,55,76
19109,55,77,16,14786,55,77
19109,55,78,30,14786,55,78
19109,55,79,17,14786,55,79
19109,55,80,31,14786,55,80
19109,55,81,30,14786,55,81
19109,55,82,43,14786,55,82
19109,55,83,33,14786,55,83
19109,55,84,43,14786,55,84
19109,55,85,96,14786,55,85
19109,55,86,60,14786,55,86
19109,55,87,51,14786,55,87
19109,55,88,31,14786,55,88
19109,55,89,37,14786,55,89
19109,55,90,25,14786,55,90
19109,55,91,32,14786,55,91
19109,55,92,33,14786,55,92
19109,55,93,34,14786,55,93
19109,55,94,34,14786,55,94
19109,55,95,43,14786,55,95
19109,55,96,40,14786,55,96
19109,55,97,106,14786,55,97
19109,55,98,59,14786,55,98
19109,55,99,50,14786,55,99
19109,55,100,76,14786,55,100
19109,55,101,84,14786,55,101
19109,55,102,118,14786,55,102
19109,55,103,89,14786,55,103
19109,55,104,90,14786,55,104
19109,55,105,31,14786,55,105
19109,55,106,52,14786,55,106
19109,55,107,0,14786,55,107
19109,55,108,62,14786,55,108
19109,55,109,10,14786,55,109
19109,55,110,5,14786,55,110
19109,55,111,1,14786,55,111
19109,55,112,1,14786,55,112
19109,55,113,0,14786,55,113
19109,55,114,1,14786,55,114
19109,55,115,0,14786,55,115
19109,55,116,2,14786,55,116
19109,55,117,2,14786,55,117
19109,55,118,5,14786,55,118
19109,55,119,5,14786,55,119
19109,55,120,10,14786,55,120
19109,55,121,9,14786,55,121
19109,55,122,9,14786,55,122
19109,55,123,12,14786,55,123
19109,55,124,10,14786,55,124
19109,55,125,21,14786,55,125
19109,55,126,22,14786,55,126
19111,56,1,0,33512,56,1
19111,56,2,0,33512,56,2
19111,56,3,0,33512,56,3
19111,56,4,0,33512,56,4
19111,56,5,0,33512,56,5
19111,56,6,0,33512,56,6
19111,56,7,0,33512,56,7
19111,56,8,0,33512,56,8
19111,56,9,0,33512,56,9
19111,56,10,1,33512,56,10
19111,56,11,2,33512,56,11
19111,56,12,0,33512,56,12
19111,56,13,5,33512,56,13
19111,56,14,9,33512,56,14
19111,56,15,1,33512,56,15
19111,56,16,2,33512,56,16
19111,56,17,4,33512,56,17
19111,56,18,4,33512,56,18
19111,56,19,8,33512,56,19
19111,56,20,5,33512,56,20
19111,56,21,3,33512,56,21
19111,56,22,5,33512,56,22
19111,56,23,5,33512,56,23
19111,56,24,0,33512,56,24
19111,56,25,11,33512,56,25
19111,56,26,19,33512,56,26
19111,56,27,21,33512,56,27
19111,56,28,20,33512,56,28
19111,56,29,68,33512,56,29
19111,56,30,141,33512,56,30
19111,56,31,117,33512,56,31
19111,56,32,77,33512,56,32
19111,56,33,41,33512,56,33
19111,56,34,48,33512,56,34
19111,56,35,54,33512,56,35
19111,56,36,70,33512,56,36
19111,56,37,69,33512,56,37
19111,56,38,93,33512,56,38
19111,56,39,97,33512,56,39
19111,56,40,181,33512,56,40
19111,56,41,295,33512,56,41
19111,56,42,303,33512,56,42
19111,56,43,156,33512,56,43
19111,56,44,337,33512,56,44
19111,56,45,187,33512,56,45
19111,56,46,186,33512,56,46
19111,56,47,131,33512,56,47
19111,56,48,70,33512,56,48
19111,56,49,146,33512,56,49
19111,56,50,105,33512,56,50
19111,56,51,97,33512,56,51
19111,56,52,119,33512,56,52
19111,56,53,88,33512,56,53
19111,56,54,46,33512,56,54
19111,56,55,28,33512,56,55
19111,56,56,44,33512,56,56
19111,56,57,25,33512,56,57
19111,56,58,4,33512,56,58
19111,56,59,3,33512,56,59
19111,56,60,5,33512,56,60
19111,56,61,83,33512,56,61
19111,56,62,22,33512,56,62
19111,56,63,16,33512,56,63
19111,56,64,18,33512,56,64
19111,56,65,14,33512,56,65
19111,56,66,22,33512,56,66
19111,56,67,27,33512,56,67
19111,56,68,11,33512,56,68
19111,56,69,20,33512,56,69
19111,56,70,8,33512,56,70
19111,56,71,15,33512,56,71
19111,56,72,11,33512,56,72
19111,56,73,4,33512,56,73
19111,56,74,25,33512,56,74
19111,56,75,14,33512,56,75
19111,56,76,19,33512,56,76
19111,56,77,41,33512,56,77
19111,56,78,43,33512,56,78
19111,56,79,179,33512,56,79
19111,56,80,173,33512,56,80
19111,56,81,123,33512,56,81
19111,56,82,154,33512,56,82
19111,56,83,154,33512,56,83
19111,56,84,205,33512,56,84
19111,56,85,153,33512,56,85
19111,56,86,180,33512,56,86
19111,56,87,164,33512,56,87
19111,56,88,79,33512,56,88
19111,56,89,74,33512,56,89
19111,56,90,49,33512,56,90
19111,56,91,47,33512,56,91
19111,56,92,42,33512,56,92
19111,56,93,51,33512,56,93
19111,56,94,45,33512,56,94
19111,56,95,70,33512,56,95
19111,56,96,71,33512,56,96
19111,56,97,109,33512,56,97
19111,56,98,102,33512,56,98
19111,56,99,109,33512,56,99
19111,56,100,79,33512,56,100
19111,56,101,123,33512,56,101
19111,56,102,203,33512,56,102
19111,56,103,290,33512,56,103
19111,56,104,298,33512,56,104
19111,56,105,263,33512,56,105
19111,56,106,132,33512,56,106
19111,56,107,0,33512,56,107
19111,56,108,89,33512,56,108
19111,56,109,23,33512,56,109
19111,56,110,18,33512,56,110
19111,56,111,11,33512,56,111
19111,56,112,6,33512,56,112
19111,56,113,3,33512,56,113
19111,56,114,8,33512,56,114
19111,56,115,8,33512,56,115
19111,56,116,0,33512,56,116
19111,56,117,7,33512,56,117
19111,56,118,3,33512,56,118
19111,56,119,14,33512,56,119
19111,56,120,32,33512,56,120
19111,56,121,38,33512,56,121
19111,56,122,17,33512,56,122
19111,56,123,17,33512,56,123
19111,56,124,13,33512,56,124
19111,56,125,31,33512,56,125
19111,56,126,29,33512,56,126
19113,57,1,0,230263,57,1
19113,57,2,0,230263,57,2
19113,57,3,0,230263,57,3
19113,57,4,0,230263,57,4
19113,57,5,0,230263,57,5
19113,57,6,0,230263,57,6
19113,57,7,0,230263,57,7
19113,57,8,12,230263,57,8
19113,57,9,93,230263,57,9
19113,57,10,110,230263,57,10
19113,57,11,65,230263,57,11
19113,57,12,199,230263,57,12
19113,57,13,190,230263,57,13
19113,57,14,136,230263,57,14
19113,57,15,66,230263,57,15
19113,57,16,33,230263,57,16
19113,57,17,37,230263,57,17
19113,57,18,27,230263,57,18
19113,57,19,40,230263,57,19
19113,57,20,40,230263,57,20
19113,57,21,88,230263,57,21
19113,57,22,91,230263,57,22
19113,57,23,106,230263,57,23
19113,57,24,142,230263,57,24
19113,57,25,211,230263,57,25
19113,57,26,251,230263,57,26
19113,57,27,292,230263,57,27
19113,57,28,225,230263,57,28
19113,57,29,174,230263,57,29
19113,57,30,219,230263,57,30
19113,57,31,179,230263,57,31
19113,57,32,322,230263,57,32
19113,57,33,281,230263,57,33
19113,57,34,290,230263,57,34
19113,57,35,300,230263,57,35
19113,57,36,307,230263,57,36
19113,57,37,301,230263,57,37
19113,57,38,381,230263,57,38
19113,57,39,730,230263,57,39
19113,57,40,1590,230263,57,40
19113,57,41,2844,230263,57,41
19113,57,42,2103,230263,57,42
19113,57,43,1174,230263,57,43
19113,57,44,1044,230263,57,44
19113,57,45,587,230263,57,45
19113,57,46,405,230263,57,46
19113,57,47,537,230263,57,47
19113,57,48,333,230263,57,48
19113,57,49,534,230263,57,49
19113,57,50,425,230263,57,50
19113,57,51,365,230263,57,51
19113,57,52,380,230263,57,52
19113,57,53,468,230263,57,53
19113,57,54,262,230263,57,54
19113,57,55,188,230263,57,55
19113,57,56,161,230263,57,56
19113,57,57,137,230263,57,57
19113,57,58,85,230263,57,58
19113,57,59,102,230263,57,59
19113,57,60,125,230263,57,60
19113,57,61,134,230263,57,61
19113,57,62,140,230263,57,62
19113,57,63,176,230263,57,63
19113,57,64,177,230263,57,64
19113,57,65,166,230263,57,65
19113,57,66,142,230263,57,66
19113,57,67,124,230263,57,67
19113,57,68,118,230263,57,68
19113,57,69,71,230263,57,69
19113,57,70,44,230263,57,70
19113,57,71,73,230263,57,71
19113,57,72,54,230263,57,72
19113,57,73,47,230263,57,73
19113,57,74,33,230263,57,74
19113,57,75,72,230263,57,75
19113,57,76,43,230263,57,76
19113,57,77,45,230263,57,77
19113,57,78,121,230263,57,78
19113,57,79,229,230263,57,79
19113,57,80,381,230263,57,80
19113,57,81,547,230263,57,81
19113,57,82,571,230263,57,82
19113,57,83,699,230263,57,83
19113,57,84,744,230263,57,84
19113,57,85,960,230263,57,85
19113,57,86,920,230263,57,86
19113,57,87,762,230263,57,87
19113,57,88,755,230263,57,88
19113,57,89,545,230263,57,89
19113,57,90,514,230263,57,90
19113,57,91,535,230263,57,91
19113,57,92,505,230263,57,92
19113,57,93,566,230263,57,93
19113,57,94,691,230263,57,94
19113,57,95,727,230263,57,95
19113,57,96,722,230263,57,96
19113,57,97,1034,230263,57,97
19113,57,98,955,230263,57,98
19113,57,99,943,230263,57,99
19113,57,100,1186,230263,57,100
19113,57,101,2095,230263,57,101
19113,57,102,2884,230263,57,102
19113,57,103,3078,230263,57,103
19113,57,104,2593,230263,57,104
19113,57,105,1725,230263,57,105
19113,57,106,910,230263,57,106
19113,57,107,0,230263,57,107
19113,57,108,971,230263,57,108
19113,57,109,238,230263,57,109
19113,57,110,133,230263,57,110
19113,57,111,125,230263,57,111
19113,57,112,82,230263,57,112
19113,57,113,56,230263,57,113
19113,57,114,122,230263,57,114
19113,57,115,103,230263,57,115
19113,57,116,129,230263,57,116
19113,57,117,215,230263,57,117
19113,57,118,258,230263,57,118
19113,57,119,350,230263,57,119
19113,57,120,399,230263,57,120
19113,57,121,367,230263,57,121
19113,57,122,353,230263,57,122
19113,57,123,350,230263,57,123
19113,57,124,367,230263,57,124
19113,57,125,352,230263,57,125
19113,57,126,348,230263,57,126
19115,58,1,0,10806,58,1
19115,58,2,0,10806,58,2
19115,58,3,0,10806,58,3
19115,58,4,0,10806,58,4
19115,58,5,0,10806,58,5
19115,58,6,0,10806,58,6
19115,58,7,0,10806,58,7
19115,58,8,0,10806,58,8
